m_H,tanb,Br_B_Xs_H,Br_K_pi_H,Br_eta_pi_H,Br_eta_prime_pi_H,Br_pi_semilep,Br_K_semilep,Br_Upsilon_gamma_H,Br_B_Xs_HH,Br_K_pi_HH
6.0645454545e+00,1.0722672220e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4079442575e-24,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.1497569954e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5318655630e-24,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.2328467394e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6395979702e-24,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.3219411485e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3946123270e-24,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.4174741629e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5754949510e-24,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.5199110830e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0365704396e-24,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.6297508346e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8199411261e-25,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.7475284000e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4870657502e-25,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.8738174229e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9521895746e-25,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,2.0092330026e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9423435721e-25,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,2.1544346900e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2779323480e-25,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,2.3101297001e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4079413826e-26,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,2.4770763560e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5318639218e-26,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,2.6560877829e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6395970324e-26,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,2.8480358684e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3946117907e-26,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,3.0538555088e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5754946426e-26,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,3.2745491629e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0365702621e-26,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,3.5111917342e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8199401158e-27,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,3.7649358068e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4870651669e-27,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,4.0370172586e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9521892370e-27,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,4.3287612811e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9423433832e-27,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,4.6415888336e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2779322419e-27,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,4.9770235643e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4079407653e-28,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,5.3366992312e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5318635517e-28,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,5.7223676594e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6395968615e-28,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,6.1359072734e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3946116611e-28,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,6.5793322466e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5754945719e-28,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,7.0548023107e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0365702151e-28,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,7.5646332755e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.8199399291e-29,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,8.1113083079e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4870650310e-29,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,8.6974900262e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9521891898e-29,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,9.3260334688e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9423433477e-29,0.0000000000e+00,0.0000000000e+00
6.0645454545e+00,1.0000000000e+04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2779322515e-29,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.0000000000e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2445547785e-11,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.0722672220e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1829707660e-12,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.1497569954e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3807809287e-12,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.2328467394e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5384415976e-12,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.3219411485e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3270563490e-12,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.4174741629e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5304749165e-12,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.5199110830e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0066228230e-12,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.6297508346e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6210334966e-13,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.7475284000e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3551271120e-13,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.8738174229e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8647704216e-13,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.0092330026e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8844773769e-13,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.1544346900e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2396599302e-13,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.3101297001e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1549885263e-14,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.4770763560e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3647823147e-14,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.6560877829e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5292934860e-14,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.8480358684e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3218248846e-14,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.0538555088e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5274829811e-14,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.2745491629e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0049115732e-14,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.5111917342e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6112453012e-15,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.7649358068e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3495280380e-15,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.0370172586e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8615674657e-15,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.3287612811e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8826450452e-15,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.6415888336e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2386116600e-15,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.9770235643e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1489912192e-16,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,5.3366992312e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3613510720e-16,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,5.7223676594e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5273303198e-16,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,6.1359072734e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3207016463e-16,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,6.5793322466e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5268403014e-16,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,7.0548023107e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0045438473e-16,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,7.5646332755e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6091412325e-17,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,8.1113083079e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3483241093e-17,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,8.6974900262e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8608785815e-17,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,9.3260334688e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8822508642e-17,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.0000000000e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2383861071e-17,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.0722672220e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1477005818e-18,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.1497569954e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3606125514e-18,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.2328467394e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5269077258e-18,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.3219411485e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3204598299e-18,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.4174741629e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5267019287e-18,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.5199110830e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0044646671e-18,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.6297508346e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6086881438e-19,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.7475284000e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3480648397e-19,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.8738174229e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8607302202e-19,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.0092330026e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8821659675e-19,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.1544346900e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2383375266e-19,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.3101297001e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1474225893e-20,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.4770763560e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3604534752e-20,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.6560877829e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5268166973e-20,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.8480358684e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3204077403e-20,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.0538555088e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5266721213e-20,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.2745491629e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0044476103e-20,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.5111917342e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6085905390e-21,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,3.7649358068e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3480089868e-21,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.0370172586e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8606982593e-21,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.3287612811e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8821476783e-21,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.6415888336e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2383270609e-21,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,4.9770235643e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1473627009e-22,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,5.3366992312e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3604192052e-22,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,5.7223676594e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5267970866e-22,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,6.1359072734e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3203965185e-22,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,6.5793322466e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5266656997e-22,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,7.0548023107e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0044439357e-22,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,7.5646332755e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6085695104e-23,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,8.1113083079e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3479969542e-23,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,8.6974900262e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8606913734e-23,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,9.3260334688e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8821437378e-23,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.0000000000e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2383248060e-23,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.0722672220e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1473497992e-24,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.1497569954e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3604118204e-24,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.2328467394e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5267928621e-24,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.3219411485e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3203941015e-24,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.4174741629e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5266643164e-24,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.5199110830e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0044431438e-24,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.6297508346e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.6085649789e-25,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.7475284000e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3479943633e-25,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,1.8738174229e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8606898905e-25,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.0092330026e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8821428910e-25,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.1544346900e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2383243204e-25,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.3101297001e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1473470134e-26,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.4770763560e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3604102301e-26,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.6560877829e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5267919533e-26,0.0000000000e+00,0.0000000000e+00
6.1654545455e+00,2.8480358684e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3203935819e-26,0.0000000000e+00,0.0000000000e+00
